file_path,commit_count,additions,deletions,total_churn,unique_contributors,active_days,first_commit_date,last_commit_date,days_since_last_touch,avg_churn_per_commit,ownership_concentration,bugfix_commit_count,bugfix_commit_ratio,churn_burstiness
AnkiDroid/src/main/java/com/ichi2/anki/recorder/AudioRecorder.kt,1,188,0,188,1,1,2025-12-23,2025-12-23,99,188.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-pl/02-strings.xml,10,89,83,172,1,10,2026-02-05,2026-03-27,5,17.2,1.0,0,0.0,0.7209302325581395
AnkiDroid/src/test/java/com/ichi2/anki/browser/FindAndReplaceDialogFragmentTest.kt,1,172,0,172,1,1,2025-12-28,2025-12-28,94,172.0,1.0,1,1.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/dialogs/tags/TagsDialogViewModelTest.kt,1,164,0,164,1,1,2025-11-16,2025-11-16,136,164.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/dialogs/CreateDeckDialog.kt,6,66,97,163,4,4,2025-12-01,2026-03-23,9,27.166666666666668,0.5,1,0.16666666666666666,0.2822085889570552
libanki/src/test/java/com/ichi2/anki/libanki/SortOrderTest.kt,5,107,54,161,1,1,2026-01-27,2026-01-27,64,32.2,1.0,0,0.0,0.32298136645962733
libanki/src/main/java/com/ichi2/anki/libanki/SortOrder.kt,6,100,57,157,1,1,2026-01-27,2026-01-27,64,26.166666666666668,1.0,0,0.0,0.3248407643312102
AnkiDroid/src/main/res/values-ro/02-strings.xml,10,81,75,156,1,9,2026-02-05,2026-03-27,5,15.6,1.0,0,0.0,0.6666666666666666
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/MultiTouchDetector.kt,3,143,11,154,1,2,2026-02-06,2026-03-12,20,51.333333333333336,1.0,1,0.3333333333333333,0.7402597402597403
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/ColorPickerDialog.kt,4,142,10,152,3,4,2025-11-10,2026-03-26,6,38.0,0.5,3,0.75,0.5657894736842105
AnkiDroid/src/main/res/layout-land/view_audio_recorder.xml,1,151,0,151,1,1,2026-03-23,2026-03-23,9,151.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/layout/view_audio_recorder.xml,1,151,0,151,1,1,2026-03-23,2026-03-23,9,151.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-th/02-strings.xml,10,77,71,148,1,9,2026-02-05,2026-03-27,5,14.8,1.0,0,0.0,0.6756756756756757
AnkiDroid/src/test/java/com/ichi2/anki/recorder/AudioRecorderTest.kt,1,145,0,145,1,1,2025-12-23,2025-12-23,99,145.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/browser/search/SearchRequestTest.kt,3,139,4,143,1,2,2026-02-01,2026-03-13,19,47.666666666666664,1.0,0,0.0,0.9440559440559441
AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateEditor.kt,9,100,42,142,3,8,2025-12-20,2026-03-23,9,15.777777777777779,0.7777777777777778,0,0.0,0.2605633802816901
AnkiDroid/src/test/java/com/ichi2/anki/dialogs/InsertFieldDialogViewModelTest.kt,3,142,0,142,1,3,2026-01-01,2026-01-07,84,47.333333333333336,1.0,0,0.0,0.5
AnkiDroid/src/main/java/com/ichi2/anki/filtered/FilteredDeckOptionsState.kt,4,137,0,137,1,3,2025-12-01,2026-03-22,10,34.25,1.0,0,0.0,0.8248175182481752
AnkiDroid/src/main/res/layout/view_whiteboard_toolbar.xml,3,75,62,137,3,3,2026-01-31,2026-03-22,10,45.666666666666664,0.3333333333333333,1,0.3333333333333333,0.9562043795620438
AnkiDroid/src/test/java/com/ichi2/anki/browser/search/SavedSearchesTest.kt,3,137,0,137,1,3,2026-01-21,2026-01-31,60,45.666666666666664,1.0,1,0.3333333333333333,0.7591240875912408
AnkiDroid/src/main/res/layout/fragment_advanced_search.xml,2,134,3,137,1,1,2026-01-11,2026-01-11,80,68.5,1.0,0,0.0,0.8321167883211679
AnkiDroid/src/main/res/values-be/02-strings.xml,15,70,64,134,1,15,2026-02-05,2026-03-30,2,8.933333333333334,1.0,0,0.0,0.26865671641791045
AnkiDroid/src/main/res/values-nl/02-strings.xml,11,70,64,134,1,11,2026-01-28,2026-03-27,5,12.181818181818182,1.0,0,0.0,0.40298507462686567
AnkiDroid/src/main/res/values-hr/07-cardbrowser.xml,1,67,67,134,1,1,2026-01-28,2026-01-28,63,134.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/instantnoteeditor/InstantNoteEditorActivity.kt,3,62,70,132,2,3,2025-09-10,2026-03-23,9,44.0,0.6666666666666666,0,0.0,0.9545454545454546
AnkiDroid/src/main/res/layout/card_browser_searchview_fragment.xml,6,81,50,131,1,4,2026-01-11,2026-03-22,10,21.833333333333332,1.0,1,0.16666666666666666,0.5038167938931297
AnkiDroid/src/main/java/com/ichi2/anki/multimediacard/AudioRecorder.kt,1,0,131,131,1,1,2025-12-23,2025-12-23,99,131.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/preferences/NumberRangePreferenceCompatTest.kt,1,130,0,130,1,1,2025-12-28,2025-12-28,94,130.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/CardState.kt,1,126,0,126,1,1,2026-01-23,2026-01-23,68,126.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/SavedSearches.kt,3,123,2,125,1,3,2026-01-21,2026-01-31,60,41.666666666666664,1.0,1,0.3333333333333333,0.912
AnkiDroid/src/main/java/com/ichi2/anki/ui/RecyclerFastScroller.kt,2,43,82,125,2,2,2026-01-29,2026-03-23,9,62.5,0.5,1,0.5,0.992
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/WhiteboardFragment.kt,6,82,39,121,2,4,2025-11-10,2026-02-01,59,20.166666666666668,0.8333333333333334,1,0.16666666666666666,0.32231404958677684
AnkiDroid/src/main/res/values-hr/01-core.xml,4,62,59,121,1,4,2026-01-28,2026-03-16,16,30.25,1.0,0,0.0,0.9421487603305785
AnkiDroid/src/main/java/com/ichi2/anki/sync/SchemaChanges.kt,4,115,3,118,1,1,2026-01-28,2026-01-28,63,29.5,1.0,1,0.25,0.7033898305084746
AnkiDroid/src/main/res/values-nn/01-core.xml,4,60,57,117,1,4,2026-02-04,2026-03-16,16,29.25,1.0,0,0.0,0.9401709401709402
AnkiDroid/src/main/java/com/ichi2/anki/model/SpecialField.kt,2,117,0,117,1,2,2026-01-06,2026-03-19,13,58.5,1.0,1,0.5,0.9829059829059829
AnkiDroid/src/main/res/values-uk/02-strings.xml,11,58,56,114,1,11,2026-01-28,2026-03-27,5,10.363636363636363,1.0,0,0.0,0.38596491228070173
AnkiDroid/src/main/res/values-th/01-core.xml,5,58,55,113,1,5,2026-03-10,2026-03-18,14,22.6,1.0,0,0.0,0.9203539823008849
AnkiDroid/src/test/java/com/ichi2/anki/dialogs/GradeNowDialogTest.kt,1,112,0,112,1,1,2026-03-12,2026-03-12,20,112.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/CardBrowserSearchViewModel.kt,3,109,2,111,1,1,2026-01-11,2026-01-11,80,37.0,1.0,1,0.3333333333333333,0.4864864864864865
common/src/test/java/com/ichi2/anki/common/time/TimeUtilsTest.kt,2,110,0,110,1,1,2026-03-20,2026-03-20,12,55.0,1.0,1,0.5,0.6818181818181818
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/SearchString.kt,1,110,0,110,1,1,2026-02-01,2026-02-01,59,110.0,1.0,0,0.0,1.0
lint-rules/src/main/java/com/ichi2/anki/lint/utils/LayoutPrefixUtils.kt,1,0,110,110,1,1,2026-02-08,2026-02-08,52,110.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-pl/03-dialogs.xml,10,60,48,108,1,8,2026-02-07,2026-03-30,2,10.8,1.0,0,0.0,0.6296296296296297
AnkiDroid/src/main/res/values-it/03-dialogs.xml,9,59,47,106,1,8,2026-02-07,2026-03-30,2,11.777777777777779,1.0,0,0.0,0.6792452830188679
AnkiDroid/src/main/java/com/ichi2/preferences/ReviewerControlPreference.kt,5,73,33,106,1,3,2026-01-08,2026-01-30,61,21.2,1.0,0,0.0,0.3867924528301887
AnkiDroid/src/main/java/com/ichi2/utils/AlertDialogFacade.kt,5,68,37,105,4,5,2025-09-12,2026-03-23,9,21.0,0.4,2,0.4,0.45714285714285713
AnkiDroid/src/main/res/values-pl/10-preferences.xml,4,49,56,105,1,4,2026-01-28,2026-03-20,12,26.25,1.0,0,0.0,0.7619047619047619
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/SearchFilters.kt,3,86,19,105,1,2,2026-02-01,2026-03-13,19,35.0,1.0,0,0.0,0.5142857142857142
AnkiDroid/src/main/java/com/ichi2/anki/android/menu/SearchBarMenuHost.kt,1,103,0,103,1,1,2026-01-25,2026-01-25,66,103.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/browser/search/CardBrowserSearchViewModelTest.kt,1,103,0,103,1,1,2026-01-11,2026-01-11,80,103.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-uz/02-strings.xml,15,52,50,102,1,13,2026-02-05,2026-03-30,2,6.8,1.0,0,0.0,0.23529411764705882
AnkiDroid/src/main/res/values-tr/02-strings.xml,12,54,48,102,1,11,2026-02-05,2026-03-30,2,8.5,1.0,0,0.0,0.24509803921568626
lint-rules/src/main/java/com/ichi2/anki/lint/rules/FragmentLayoutPrefixDetector.kt,1,0,101,101,1,1,2026-02-08,2026-02-08,52,101.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-fr/02-strings.xml,12,53,47,100,1,11,2026-02-05,2026-03-30,2,8.333333333333334,1.0,0,0.0,0.28
lint-rules/src/main/java/com/ichi2/anki/lint/rules/DialogLayoutPrefixDetector.kt,1,0,99,99,1,1,2026-02-08,2026-02-08,52,99.0,1.0,0,0.0,1.0
lint-rules/src/main/java/com/ichi2/anki/lint/rules/ViewLayoutPrefixDetector.kt,1,0,99,99,1,1,2026-02-08,2026-02-08,52,99.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-ar/02-strings.xml,13,52,46,98,1,13,2026-01-28,2026-03-30,2,7.538461538461538,1.0,0,0.0,0.3673469387755102
AnkiDroid/src/main/res/values-et/07-cardbrowser.xml,2,49,49,98,1,2,2026-02-02,2026-03-09,23,49.0,1.0,0,0.0,0.8571428571428571
lint-rules/src/test/java/com/ichi2/anki/lint/rules/ActivityLayoutPrefixDetectorTest.kt,1,0,98,98,1,1,2026-02-08,2026-02-08,52,98.0,1.0,0,0.0,1.0
lint-rules/src/test/java/com/ichi2/anki/lint/rules/DialogLayoutPrefixDetectorTest.kt,1,0,98,98,1,1,2026-02-08,2026-02-08,52,98.0,1.0,0,0.0,1.0
lint-rules/src/test/java/com/ichi2/anki/lint/rules/FragmentLayoutPrefixDetectorTest.kt,1,0,98,98,1,1,2026-02-08,2026-02-08,52,98.0,1.0,0,0.0,1.0
lint-rules/src/test/java/com/ichi2/anki/lint/rules/ViewLayoutPrefixDetectorTest.kt,1,0,98,98,1,1,2026-02-08,2026-02-08,52,98.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/audiorecord/AudioRecorder.kt,1,0,97,97,1,1,2025-12-23,2025-12-23,99,97.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-gl/02-strings.xml,14,51,45,96,1,14,2026-02-05,2026-03-30,2,6.857142857142857,1.0,0,0.0,0.2708333333333333
AnkiDroid/src/main/res/layout/dialog_incrementer_preference.xml,3,90,6,96,2,2,2026-01-31,2026-03-21,11,32.0,0.6666666666666666,2,0.6666666666666666,0.90625
AnkiDroid/src/androidTest/java/com/ichi2/anki/dialogs/DatabaseCorruptDialogTest.kt,1,95,0,95,1,1,2025-12-30,2025-12-30,92,95.0,1.0,0,0.0,1.0
lint-rules/src/main/java/com/ichi2/anki/lint/rules/ActivityLayoutPrefixDetector.kt,1,0,94,94,1,1,2026-02-08,2026-02-08,52,94.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-et/01-core.xml,6,48,45,93,1,6,2026-01-28,2026-03-16,16,15.5,1.0,0,0.0,0.7096774193548387
AnkiDroid/src/main/res/values-eo/02-strings.xml,13,49,43,92,1,13,2026-01-28,2026-03-27,5,7.076923076923077,1.0,0,0.0,0.2608695652173913
AnkiDroid/src/main/java/com/ichi2/preferences/IncrementerNumberRangePreferenceCompat.kt,3,34,58,92,3,3,2026-01-31,2026-03-19,13,30.666666666666668,0.3333333333333333,1,0.3333333333333333,0.9021739130434783
AnkiDroid/src/main/res/xml/cram_deck_options.xml,1,0,91,91,1,1,2025-12-01,2025-12-01,121,91.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/testutils/TranslationUtils.kt,1,91,0,91,1,1,2026-03-21,2026-03-21,11,91.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-zh-rCN/02-strings.xml,11,46,44,90,1,11,2026-01-28,2026-03-27,5,8.181818181818182,1.0,0,0.0,0.2777777777777778
AnkiDroid/src/main/res/values-uz/03-dialogs.xml,12,50,39,89,1,10,2026-02-07,2026-03-30,2,7.416666666666667,1.0,0,0.0,0.2247191011235955
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/SearchRequest.kt,2,85,1,86,1,2,2026-02-01,2026-03-13,19,43.0,1.0,0,0.0,0.9767441860465116
AnkiDroid/src/main/java/com/ichi2/anki/dialogs/DeckOptionsSelectionDialog.kt,1,85,0,85,1,1,2025-12-29,2025-12-29,93,85.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/FilteredDeckOptionsTest.kt,1,0,82,82,1,1,2025-12-01,2025-12-01,121,82.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-uk/03-dialogs.xml,9,46,35,81,1,8,2026-01-28,2026-03-30,2,9.0,1.0,0,0.0,0.32098765432098764
AnkiDroid/src/main/res/values-be/03-dialogs.xml,13,45,33,78,1,11,2026-02-07,2026-03-30,2,6.0,1.0,0,0.0,0.3076923076923077
AnkiDroid/src/main/res/values-nn/02-strings.xml,10,42,36,78,1,10,2026-02-04,2026-03-27,5,7.8,1.0,0,0.0,0.38461538461538464
AnkiDroid/src/test/java/com/ichi2/anki/browser/search/SearchStringTest.kt,1,77,0,77,1,1,2026-02-01,2026-02-01,59,77.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-ru/02-strings.xml,11,41,35,76,1,11,2026-02-05,2026-03-27,5,6.909090909090909,1.0,0,0.0,0.3157894736842105
AnkiDroid/src/main/res/values-got/02-strings.xml,10,41,35,76,1,10,2026-01-28,2026-03-27,5,7.6,1.0,0,0.0,0.3684210526315789
AnkiDroid/src/main/res/values-gl/03-dialogs.xml,14,43,31,74,1,12,2026-01-28,2026-03-30,2,5.285714285714286,1.0,0,0.0,0.2972972972972973
AnkiDroid/src/main/res/values-ar/03-dialogs.xml,12,43,31,74,1,10,2026-01-28,2026-03-30,2,6.166666666666667,1.0,0,0.0,0.2972972972972973
AnkiDroid/src/main/res/values-ro/01-core.xml,4,38,35,73,1,4,2026-03-09,2026-03-16,16,18.25,1.0,0,0.0,0.9041095890410958
AnkiDroid/src/test/java/com/ichi2/anki/browser/search/CardStateTest.kt,1,73,0,73,1,1,2026-01-23,2026-01-23,68,73.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/ReviewerFragment.kt,6,51,20,71,4,5,2025-12-29,2026-03-23,9,11.833333333333334,0.5,2,0.3333333333333333,0.28169014084507044
AnkiDroid/src/test/java/com/ichi2/anki/multimediacard/AudioRecorderAndroidTest.kt,1,0,71,71,1,1,2025-12-23,2025-12-23,99,71.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-eo/03-dialogs.xml,12,41,29,70,1,10,2026-01-28,2026-03-30,2,5.833333333333333,1.0,0,0.0,0.2
AnkiDroid/src/main/java/com/ichi2/anki/browser/FindAndReplaceDialogFragment.kt,3,52,16,68,3,3,2025-12-28,2026-03-19,13,22.666666666666668,0.3333333333333333,1,0.3333333333333333,0.7941176470588235
AnkiDroid/src/test/java/com/ichi2/anki/browser/SearchHistoryTest.kt,2,67,1,68,1,2,2026-01-21,2026-01-22,69,34.0,1.0,0,0.0,0.8970588235294118
AnkiDroid/src/test/java/com/ichi2/anki/utils/ext/ConfigTest.kt,1,68,0,68,1,1,2026-03-19,2026-03-19,13,68.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-zh-rCN/03-dialogs.xml,10,39,28,67,1,9,2026-01-28,2026-03-30,2,6.7,1.0,0,0.0,0.3283582089552239
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/ReviewerViewModel.kt,3,48,19,67,2,2,2025-12-29,2026-01-08,83,22.333333333333332,0.6666666666666666,0,0.0,0.6268656716417911
AnkiDroid/src/main/java/com/ichi2/anki/utils/ext/Flow.kt,2,64,3,67,1,1,2026-01-22,2026-01-22,69,33.5,1.0,1,0.5,0.9104477611940298
docs/marketing/localized_description/marketdescription-ro.txt,1,16,51,67,1,1,2026-03-09,2026-03-09,23,67.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-fr/03-dialogs.xml,11,39,27,66,1,8,2026-02-07,2026-03-30,2,6.0,1.0,0,0.0,0.30303030303030304
AnkiDroid/src/main/res/values-it/02-strings.xml,10,36,30,66,1,10,2026-01-28,2026-03-27,5,6.6,1.0,0,0.0,0.36363636363636365
AnkiDroid/src/main/res/values-hr/04-network.xml,3,32,34,66,1,3,2026-01-28,2026-03-30,2,22.0,1.0,0,0.0,0.9696969696969697
AnkiDroid/src/main/res/values-th/17-model-manager.xml,2,33,33,66,1,2,2026-03-18,2026-03-27,5,33.0,1.0,0,0.0,0.9090909090909091
AnkiDroid/src/test/java/com/ichi2/anki/notetype/ManageNotetypesTest.kt,1,66,0,66,1,1,2026-03-23,2026-03-23,9,66.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/Flag.kt,2,65,0,65,1,1,2026-01-23,2026-01-23,68,32.5,1.0,0,0.0,0.5846153846153846
AnkiDroid/src/test/java/com/ichi2/anki/CardUtilsTest.kt,1,65,0,65,1,1,2026-03-04,2026-03-04,28,65.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/FlagSerializerTest.kt,1,65,0,65,1,1,2026-01-23,2026-01-23,68,65.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/export/ExportDialogFragmentTest.kt,1,65,0,65,1,1,2026-02-22,2026-02-22,38,65.0,1.0,0,0.0,1.0
common/src/test/java/com/ichi2/anki/common/utils/StringUtilsTest.kt,2,63,0,63,1,2,2026-01-07,2026-01-30,61,31.5,1.0,0,0.0,0.6507936507936508
lint-rules/src/test/java/com/ichi2/anki/lint/rules/LayoutPrefixDetectorTest.kt,1,63,0,63,1,1,2026-02-08,2026-02-08,52,63.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/CoroutineHelpers.kt,3,9,53,62,3,3,2025-12-21,2026-03-08,24,20.666666666666668,0.3333333333333333,2,0.6666666666666666,0.8548387096774194
AnkiDroid/src/main/java/com/ichi2/anki/provider/CardContentProvider.kt,3,60,2,62,3,3,2026-01-23,2026-03-23,9,20.666666666666668,0.3333333333333333,1,0.3333333333333333,0.9516129032258065
common/src/main/java/com/ichi2/anki/common/utils/StringUtils.kt,3,58,4,62,2,3,2026-01-07,2026-02-08,52,20.666666666666668,0.6666666666666666,0,0.0,0.6612903225806451
AnkiDroid/src/test/java/com/ichi2/anki/instanteditor/InstantEditorViewModelTest.kt,2,61,0,61,1,2,2026-03-05,2026-03-06,26,30.5,1.0,2,1.0,0.7540983606557377
AnkiDroid/src/test/java/com/ichi2/anki/FlagTest.kt,1,61,0,61,1,1,2026-01-23,2026-01-23,68,61.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-ind/02-strings.xml,10,33,27,60,1,10,2026-01-28,2026-03-27,5,6.0,1.0,0,0.0,0.4
AnkiDroid/src/main/res/values-hr/11-arrays.xml,1,30,30,60,1,1,2026-01-28,2026-01-28,63,60.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/notetype/AddNewNotesTypeTest.kt,1,60,0,60,1,1,2026-03-23,2026-03-23,9,60.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/previewer/TypeAnswerTest.kt,1,60,0,60,1,1,2026-03-24,2026-03-24,8,60.0,1.0,1,1.0,1.0
AnkiDroid/src/main/res/values-ja/02-strings.xml,11,32,26,58,1,11,2026-02-05,2026-03-27,5,5.2727272727272725,1.0,0,0.0,0.41379310344827586
docs/marketing/localized_description/marketdescription-et.txt,1,29,29,58,1,1,2026-03-09,2026-03-09,23,58.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-pl/01-core.xml,6,30,27,57,1,6,2026-01-28,2026-03-30,2,9.5,1.0,0,0.0,0.631578947368421
AnkiDroid/src/main/res/values-de/02-strings.xml,10,31,25,56,1,9,2026-02-05,2026-03-27,5,5.6,1.0,0,0.0,0.42857142857142855
AnkiDroid/src/main/res/values-uz/10-preferences.xml,5,29,27,56,1,5,2026-02-05,2026-03-21,11,11.2,1.0,0,0.0,0.7142857142857143
AnkiDroid/src/main/res/values-et/17-model-manager.xml,2,28,28,56,1,2,2026-03-09,2026-03-27,5,28.0,1.0,0,0.0,0.8928571428571429
