file_path,commit_count,additions,deletions,total_churn,unique_contributors,active_days,first_commit_date,last_commit_date,days_since_last_touch,avg_churn_per_commit,ownership_concentration,bugfix_commit_count,bugfix_commit_ratio,churn_burstiness
AnkiDroid/src/main/java/com/ichi2/anki/notetype/ManageNoteTypesViewModel.kt,6,398,50,448,3,6,2025-11-11,2026-01-03,111,74.66666666666667,0.6666666666666666,2,0.3333333333333333,0.44642857142857145
AnkiDroid/src/main/java/com/ichi2/anki/dialogs/InsertFieldDialog.kt,8,334,108,442,2,7,2025-10-28,2026-03-22,33,55.25,0.875,3,0.375,0.4751131221719457
AnkiDroid/src/main/java/com/ichi2/anki/multiprofile/ProfileManager.kt,6,418,20,438,1,5,2025-12-20,2026-04-17,7,73.0,1.0,0,0.0,0.7100456621004566
AnkiDroid/src/main/java/com/ichi2/anki/tags/ManageTagsViewModel.kt,5,401,36,437,2,3,2026-03-25,2026-04-23,1,87.4,0.8,3,0.6,0.8215102974828375
AnkiDroid/src/main/java/com/ichi2/anki/filtered/FilteredDeckOptionsFragment.kt,8,411,22,433,1,3,2025-12-01,2026-03-22,33,54.125,1.0,3,0.375,0.766743648960739
AnkiDroid/src/main/java/com/ichi2/anki/filtered/FilteredDeckOptionsViewModel.kt,6,429,2,431,1,3,2025-12-01,2026-03-22,33,71.83333333333333,1.0,1,0.16666666666666666,0.7540603248259861
AnkiDroid/src/main/res/layout-sw720dp/reviewer2.xml,8,67,362,429,1,5,2025-12-13,2026-01-07,107,53.625,1.0,3,0.375,0.4755244755244755
AnkiDroid/src/main/res/layout/fragment_filtered_deck_options.xml,5,392,29,421,1,3,2025-12-01,2026-03-22,33,84.2,1.0,2,0.4,0.8147268408551069
AnkiDroid/src/test/java/com/ichi2/anki/tags/FlattenTreeTest.kt,2,418,1,419,1,2,2026-03-25,2026-04-20,4,209.5,1.0,0,0.0,0.9952267303102625
AnkiDroid/src/main/res/values-hr/03-dialogs.xml,14,219,194,413,1,13,2025-11-30,2026-04-06,18,29.5,1.0,0,0.0,0.8329297820823245
AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/ScheduleReminders.kt,9,246,164,410,2,9,2025-09-11,2026-04-20,4,45.55555555555556,0.7777777777777778,1,0.1111111111111111,0.3073170731707317
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/AdvancedSearchFragment.kt,6,388,16,404,1,3,2026-01-11,2026-03-22,33,67.33333333333333,1.0,1,0.16666666666666666,0.6732673267326733
AnkiDroid/src/main/java/com/ichi2/ui/AppCompatPreferenceActivity.kt,1,0,404,404,1,1,2025-12-01,2025-12-01,144,404.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/tags/ManageTagsViewModelTest.kt,2,395,8,403,1,2,2026-03-25,2026-04-20,4,201.5,1.0,0,0.0,0.9602977667493796
AnkiDroid/src/test/java/com/ichi2/anki/TranslationTest.kt,2,397,4,401,2,2,2026-03-18,2026-03-21,34,200.5,0.5,1,0.5,0.9900249376558603
AnkiDroid/src/main/java/com/ichi2/anki/MyAccount.kt,1,0,396,396,1,1,2025-01-31,2025-01-31,448,396.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/services/AlarmManagerService.kt,5,388,7,395,2,5,2025-11-03,2026-04-20,4,79.0,0.8,2,0.4,0.8329113924050633
AnkiDroid/src/main/java/com/ichi2/anki/NoteEditorActivity.kt,8,338,53,391,5,7,2025-08-25,2026-01-19,95,48.875,0.25,1,0.125,0.6035805626598465
AnkiDroid/src/main/java/com/ichi2/anki/notetype/ManageNotetypes.kt,10,204,184,388,6,10,2025-09-10,2026-04-17,7,38.8,0.3,3,0.3,0.5902061855670103
AnkiDroid/src/main/java/com/ichi2/anki/DeckSpinnerSelection.kt,9,96,289,385,1,6,2025-10-13,2025-11-04,171,42.77777777777778,1.0,0,0.0,0.45454545454545453
AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/ReminderTroubleshootingFragment.kt,3,383,2,385,1,1,2026-03-28,2026-03-28,27,128.33333333333334,1.0,0,0.0,0.43116883116883115
libanki/src/main/java/com/ichi2/anki/libanki/Collection.kt,13,240,138,378,4,9,2025-12-02,2026-02-01,82,29.076923076923077,0.6923076923076923,2,0.15384615384615385,0.2671957671957672
AnkiDroid/src/test/java/com/ichi2/anki/NoteEditorTest.kt,14,350,14,364,7,11,2025-11-03,2026-04-18,6,26.0,0.5714285714285714,8,0.5714285714285714,0.19505494505494506
AnkiDroid/src/main/java/com/ichi2/anki/pages/ImageOcclusion.kt,13,189,174,363,4,9,2025-09-21,2026-03-23,32,27.923076923076923,0.6153846153846154,4,0.3076923076923077,0.3856749311294766
AnkiDroid/src/main/java/com/ichi2/anki/account/LoginFragment.kt,8,341,20,361,4,5,2025-01-31,2026-03-23,32,45.125,0.25,1,0.125,0.7229916897506925
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/WhiteboardToolbar.kt,3,339,13,352,2,3,2025-12-30,2026-03-19,36,117.33333333333333,0.6666666666666666,1,0.3333333333333333,0.5909090909090909
lint-rules/src/main/java/com/ichi2/anki/lint/rules/LayoutPrefixDetector.kt,8,223,128,351,2,3,2026-02-08,2026-03-23,32,43.875,0.875,0,0.0,0.5726495726495726
AnkiDroid/src/main/java/com/ichi2/utils/ImportUtils.kt,14,205,145,350,7,10,2025-11-25,2026-04-20,4,25.0,0.5714285714285714,5,0.35714285714285715,0.29714285714285715
AnkiDroid/src/main/java/com/ichi2/anki/deckpicker/DeckPickerViewModel.kt,14,296,53,349,9,11,2025-09-24,2026-04-07,17,24.928571428571427,0.2857142857142857,3,0.21428571428571427,0.31805157593123207
AnkiDroid/src/main/res/values-et/10-preferences.xml,5,169,176,345,1,5,2026-02-02,2026-04-09,15,69.0,1.0,0,0.0,0.9391304347826087
AnkiDroid/src/main/res/values-be/02-strings.xml,33,179,159,338,1,31,2025-10-30,2026-04-23,1,10.242424242424242,1.0,0,0.0,0.3254437869822485
AnkiDroid/src/main/java/com/ichi2/anki/pages/viewmodel/ImageOcclusionViewModel.kt,7,249,87,336,2,3,2025-09-21,2025-11-24,151,48.0,0.8571428571428571,2,0.2857142857142857,0.27976190476190477
.github/workflows/codeql.yml,9,222,111,333,4,7,2025-10-27,2026-04-18,6,37.0,0.3333333333333333,2,0.2222222222222222,0.3153153153153153
AnkiDroid/src/test/java/com/ichi2/anki/browser/SearchHistoryTest.kt,4,304,20,324,1,3,2026-01-18,2026-01-22,92,81.0,1.0,0,0.0,0.42901234567901236
AnkiDroid/src/test/java/com/ichi2/anki/reviewreminders/ReminderTroubleshootingViewModelTest.kt,6,298,25,323,1,1,2026-03-28,2026-03-28,27,53.833333333333336,1.0,0,0.0,0.37770897832817335
AnkiDroid/src/test/java/com/ichi2/anki/filtered/FilteredDeckOptionsViewModelTest.kt,4,323,0,323,1,3,2025-12-01,2026-03-22,33,80.75,1.0,1,0.25,0.6749226006191951
AnkiDroid/src/main/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/WhiteboardView.kt,5,206,109,315,3,4,2026-01-30,2026-03-25,30,63.0,0.6,2,0.4,0.3333333333333333
AnkiDroid/src/main/res/values-et/02-strings.xml,25,163,143,306,1,23,2025-10-30,2026-04-23,1,12.24,1.0,0,0.0,0.477124183006536
AnkiDroid/src/main/java/com/ichi2/anki/export/ExportDialogFragment.kt,7,112,188,300,4,7,2025-09-11,2026-03-22,33,42.857142857142854,0.5714285714285714,2,0.2857142857142857,0.7966666666666666
AnkiDroid/src/main/java/com/ichi2/anki/analytics/UsageAnalytics.kt,4,19,281,300,3,4,2025-09-13,2026-04-08,16,75.0,0.5,1,0.25,0.89
AnkiDroid/src/test/java/com/ichi2/anki/previewer/PreviewerViewModelTest.kt,10,272,23,295,2,8,2025-11-29,2026-04-10,14,29.5,0.6,4,0.4,0.8101694915254237
AnkiDroid/src/test/java/com/ichi2/anki/CardTemplateEditorTest.kt,12,256,38,294,6,10,2025-09-10,2026-04-21,3,24.5,0.5833333333333334,7,0.5833333333333334,0.30272108843537415
AnkiDroid/src/main/java/com/ichi2/anki/analytics/AnalyticsConstants.kt,1,292,0,292,1,1,2026-04-08,2026-04-08,16,292.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/servicelayer/PreferenceUpgradeService.kt,7,233,57,290,2,4,2025-11-14,2026-02-20,63,41.42857142857143,0.8571428571428571,2,0.2857142857142857,0.33793103448275863
AnkiDroid/src/test/java/com/ichi2/anki/multiprofile/ProfileManagerTest.kt,4,278,12,290,1,4,2025-12-20,2026-04-09,15,72.5,1.0,0,0.0,0.603448275862069
AnkiDroid/src/main/java/com/ichi2/anki/workarounds/SafeWebViewLayout.kt,9,264,22,286,5,6,2025-11-07,2026-04-17,7,31.77777777777778,0.4444444444444444,5,0.5555555555555556,0.4020979020979021
AnkiDroid/src/main/java/com/ichi2/anki/ui/RecyclerFastScroller.kt,8,150,132,282,4,8,2025-11-24,2026-03-23,32,35.25,0.375,3,0.375,0.4397163120567376
api/src/main/java/com/ichi2/anki/FlashCardsContract.kt,4,276,0,276,2,4,2026-01-23,2026-04-18,6,69.0,0.75,0,0.0,0.37681159420289856
AnkiDroid/src/test/java/com/ichi2/anki/model/FieldFilterChainTest.kt,1,274,0,274,1,1,2026-03-20,2026-03-20,35,274.0,1.0,0,0.0,1.0
AnkiDroid/src/test/java/com/ichi2/anki/notetype/ManageNoteTypesViewModelTest.kt,3,253,15,268,3,3,2025-11-13,2026-01-03,111,89.33333333333333,0.3333333333333333,2,0.6666666666666666,0.835820895522388
AnkiDroid/src/main/java/com/ichi2/anki/CoroutineHelpers.kt,19,150,114,264,7,14,2025-11-11,2026-04-17,7,13.894736842105264,0.6842105263157895,11,0.5789473684210527,0.20075757575757575
AnkiDroid/src/main/java/com/ichi2/anki/AnkiDroidApp.kt,21,166,97,263,6,14,2025-11-03,2026-04-17,7,12.523809523809524,0.7142857142857143,9,0.42857142857142855,0.19011406844106463
AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/ReminderTroubleshootingViewModel.kt,6,252,10,262,1,1,2026-03-28,2026-03-28,27,43.666666666666664,1.0,0,0.0,0.4389312977099237
AnkiDroid/src/main/java/com/ichi2/anki/CardTemplateNotetype.kt,11,146,112,258,5,7,2025-10-20,2026-03-22,33,23.454545454545453,0.36363636363636365,3,0.2727272727272727,0.18604651162790697
AnkiDroid/src/main/res/layout/fragment_standard_search.xml,5,221,36,257,1,5,2026-01-11,2026-03-13,42,51.4,1.0,0,0.0,0.6186770428015564
AnkiDroid/build.gradle,48,146,102,248,8,38,2025-01-31,2026-04-22,2,5.166666666666667,0.6041666666666666,2,0.041666666666666664,0.1975806451612903
AnkiDroid/src/main/java/com/ichi2/anki/notetype/NoteTypesAdapter.kt,3,199,45,244,2,3,2025-11-13,2026-01-12,102,81.33333333333333,0.6666666666666666,1,0.3333333333333333,0.6639344262295082
AnkiDroid/src/main/res/values-et/03-dialogs.xml,15,134,109,243,1,14,2025-11-30,2026-04-06,18,16.2,1.0,0,0.0,0.5596707818930041
AnkiDroid/src/main/java/com/ichi2/anki/dialogs/customstudy/CustomStudyDialog.kt,14,130,106,236,3,10,2025-12-02,2026-04-06,18,16.857142857142858,0.5714285714285714,3,0.21428571428571427,0.25
AnkiDroid/src/test/java/com/ichi2/anki/dialogs/CreateDeckDialogTest.kt,4,168,68,236,3,4,2025-12-01,2026-04-07,17,59.0,0.5,1,0.25,0.614406779661017
libanki/src/main/java/com/ichi2/anki/libanki/Decks.kt,13,159,75,234,2,3,2025-09-08,2026-01-26,88,18.0,0.8461538461538461,0,0.0,0.23504273504273504
AnkiDroid/src/main/res/values-ind/02-strings.xml,26,126,107,233,1,24,2025-10-30,2026-04-23,1,8.961538461538462,1.0,0,0.0,0.575107296137339
AnkiDroid/src/test/java/com/ichi2/anki/pages/viewmodel/ImageOcclusionViewModelTest.kt,2,233,0,233,1,2,2025-11-24,2026-04-14,10,116.5,1.0,1,0.5,0.9871244635193133
AnkiDroid/src/main/java/com/ichi2/preferences/IncrementerNumberRangePreferenceCompat.kt,6,152,77,229,4,6,2025-11-22,2026-03-19,36,38.166666666666664,0.3333333333333333,3,0.5,0.44541484716157204
AnkiDroid/src/main/java/com/ichi2/anki/recorder/AudioRecorder.kt,3,221,7,228,2,3,2025-12-23,2026-03-22,33,76.0,0.6666666666666666,1,0.3333333333333333,0.8245614035087719
AnkiDroid/src/test/java/com/ichi2/anki/multiprofile/ProfileContextWrapperTest.kt,2,222,0,222,2,2,2025-12-06,2026-01-05,109,111.0,0.5,0,0.0,0.9819819819819819
common/src/test/java/com/ichi2/anki/common/utils/StringUtilsTest.kt,3,221,0,221,2,2,2026-01-07,2026-01-30,84,73.66666666666667,0.6666666666666666,0,0.0,0.7149321266968326
lint-rules/src/main/java/com/ichi2/anki/lint/utils/LayoutPrefixUtils.kt,2,110,110,220,2,2,2026-01-03,2026-02-08,75,110.0,0.5,0,0.0,0.5
AnkiDroid/src/main/res/values-pl/02-strings.xml,25,119,97,216,1,24,2025-10-30,2026-04-23,1,8.64,1.0,0,0.0,0.5740740740740741
AnkiDroid/src/main/assets/changelog.html,2,209,7,216,1,1,2025-12-12,2025-12-12,133,108.0,1.0,0,0.0,0.9953703703703703
AnkiDroid/src/test/java/com/ichi2/anki/ui/windows/reviewer/autoadvance/AutoAdvanceTest.kt,2,215,1,216,1,2,2026-01-07,2026-04-22,2,108.0,1.0,1,0.5,0.9861111111111112
AnkiDroid/src/main/res/layout/view_whiteboard_toolbar.xml,5,150,64,214,3,5,2025-12-30,2026-04-22,2,42.8,0.6,1,0.2,0.6121495327102804
CONTRIBUTING.md,4,209,5,214,3,4,2025-12-09,2026-01-28,86,53.5,0.5,0,0.0,0.883177570093458
AnkiDroid/src/test/java/com/ichi2/anki/browser/SortTypeTest.kt,1,207,0,207,1,1,2026-01-27,2026-01-27,87,207.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-ru/02-strings.xml,27,114,92,206,1,25,2025-10-30,2026-04-23,1,7.62962962962963,1.0,0,0.0,0.32038834951456313
AnkiDroid/src/main/java/com/ichi2/anki/previewer/TemplatePreviewerFragment.kt,15,105,101,206,4,10,2025-08-25,2026-01-17,97,13.733333333333333,0.5333333333333333,2,0.13333333333333333,0.35436893203883496
AnkiDroid/src/main/java/com/ichi2/anki/dialogs/InsertFieldDialogViewModel.kt,4,201,2,203,1,3,2026-01-01,2026-01-07,107,50.75,1.0,0,0.0,0.37438423645320196
AnkiDroid/src/test/java/com/ichi2/anki/dialogs/InsertFieldDialogTest.kt,3,203,0,203,1,3,2026-01-07,2026-04-14,10,67.66666666666667,1.0,1,0.3333333333333333,0.9211822660098522
AnkiDroid/src/test/java/com/ichi2/anki/ui/windows/reviewer/AnswerTimerTest.kt,2,202,0,202,1,2,2025-12-13,2026-04-22,2,101.0,1.0,2,1.0,0.9257425742574258
lint-rules/src/main/java/com/ichi2/anki/lint/rules/FragmentLayoutPrefixDetector.kt,2,101,101,202,2,2,2026-01-03,2026-02-08,75,101.0,0.5,0,0.0,0.5
AnkiDroid/src/main/java/com/ichi2/preferences/StepsPreference.kt,3,18,183,201,2,2,2025-12-10,2026-01-05,109,67.0,0.6666666666666666,2,0.6666666666666666,0.8208955223880597
AnkiDroid/src/main/res/values-pt-rBR/02-strings.xml,29,110,90,200,1,28,2025-10-30,2026-04-23,1,6.896551724137931,1.0,0,0.0,0.28
AnkiDroid/src/main/res/values-hr/10-preferences.xml,4,96,104,200,1,4,2026-01-28,2026-04-09,15,50.0,1.0,0,0.0,0.935
AnkiDroid/src/main/res/values-nl/02-strings.xml,27,109,89,198,1,26,2025-10-30,2026-04-23,1,7.333333333333333,1.0,0,0.0,0.2727272727272727
lint-rules/src/main/java/com/ichi2/anki/lint/rules/DialogLayoutPrefixDetector.kt,2,99,99,198,2,2,2026-01-03,2026-02-08,75,99.0,0.5,0,0.0,0.5
lint-rules/src/main/java/com/ichi2/anki/lint/rules/ViewLayoutPrefixDetector.kt,2,99,99,198,2,2,2026-01-03,2026-02-08,75,99.0,0.5,0,0.0,0.5
AnkiDroid/src/test/java/com/ichi2/anki/recorder/AudioRecorderTest.kt,4,196,1,197,2,4,2025-12-23,2026-04-14,10,49.25,0.5,1,0.25,0.7360406091370558
lint-rules/src/test/java/com/ichi2/anki/lint/rules/ActivityLayoutPrefixDetectorTest.kt,2,98,98,196,2,2,2026-01-03,2026-02-08,75,98.0,0.5,0,0.0,0.5
lint-rules/src/test/java/com/ichi2/anki/lint/rules/DialogLayoutPrefixDetectorTest.kt,2,98,98,196,2,2,2026-01-03,2026-02-08,75,98.0,0.5,0,0.0,0.5
lint-rules/src/test/java/com/ichi2/anki/lint/rules/FragmentLayoutPrefixDetectorTest.kt,2,98,98,196,2,2,2026-01-03,2026-02-08,75,98.0,0.5,0,0.0,0.5
lint-rules/src/test/java/com/ichi2/anki/lint/rules/ViewLayoutPrefixDetectorTest.kt,2,98,98,196,2,2,2026-01-03,2026-02-08,75,98.0,0.5,0,0.0,0.5
AnkiDroid/src/main/res/values-ro/02-strings.xml,24,108,87,195,1,22,2025-10-30,2026-04-23,1,8.125,1.0,0,0.0,0.5333333333333333
AnkiDroid/src/main/java/com/ichi2/anki/dialogs/CreateDeckDialog.kt,8,81,114,195,6,6,2025-12-01,2026-04-06,18,24.375,0.375,2,0.25,0.2358974358974359
AnkiDroid/src/main/res/values-uk/02-strings.xml,28,106,88,194,1,27,2025-10-26,2026-04-23,1,6.928571428571429,1.0,0,0.0,0.2268041237113402
build.gradle.kts,15,89,105,194,4,11,2025-11-02,2026-04-17,7,12.933333333333334,0.5333333333333333,3,0.2,0.34536082474226804
AnkiDroid/src/main/java/com/ichi2/anki/account/LoginViewModel.kt,6,173,20,193,2,3,2025-01-31,2026-04-05,19,32.166666666666664,0.5,1,0.16666666666666666,0.6424870466321243
AnkiDroid/src/test/java/com/ichi2/utils/PermissionsTest.kt,2,192,1,193,2,2,2025-12-28,2026-03-16,39,96.5,0.5,0,0.0,0.9896373056994818
AnkiDroid/src/test/java/com/ichi2/anki/recorder/AudioTimerTest.kt,1,193,0,193,1,1,2025-12-12,2025-12-12,133,193.0,1.0,0,0.0,1.0
common/android/src/main/java/com/ichi2/anki/CrashReportService.kt,1,192,0,192,1,1,2026-04-17,2026-04-17,7,192.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/FlagsBottomSheetFragment.kt,1,190,0,190,1,1,2026-01-26,2026-01-26,88,190.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/deckpicker/DeckFilters.kt,1,190,0,190,1,1,2026-02-08,2026-02-08,75,190.0,1.0,0,0.0,1.0
AnkiDroid/src/main/java/com/ichi2/anki/notetype/NotetypeAdapter.kt,3,43,146,189,1,2,2025-11-12,2025-11-13,162,63.0,1.0,0,0.0,0.6084656084656085
AnkiDroid/src/test/java/com/ichi2/anki/ui/windows/reviewer/whiteboard/MultiTouchDetectorTest.kt,1,189,0,189,1,1,2026-02-06,2026-02-06,77,189.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-fi/02-strings.xml,28,104,84,188,1,26,2025-10-26,2026-04-23,1,6.714285714285714,1.0,0,0.0,0.3829787234042553
lint-rules/src/main/java/com/ichi2/anki/lint/rules/ActivityLayoutPrefixDetector.kt,2,94,94,188,2,2,2026-01-03,2026-02-08,75,94.0,0.5,0,0.0,0.5
AnkiDroid/src/main/java/com/ichi2/anki/multiprofile/ProfileContextWrapper.kt,1,188,0,188,1,1,2025-12-06,2025-12-06,139,188.0,1.0,0,0.0,1.0
AnkiDroid/src/main/res/values-th/02-strings.xml,24,102,83,185,1,22,2025-10-30,2026-04-23,1,7.708333333333333,1.0,0,0.0,0.5405405405405406
AnkiDroid/src/main/java/com/ichi2/utils/AlertDialogFacade.kt,9,120,64,184,5,9,2025-09-12,2026-04-19,5,20.444444444444443,0.5555555555555556,4,0.4444444444444444,0.358695652173913
AnkiDroid/src/main/java/com/ichi2/anki/reviewreminders/ReviewReminderSchema.kt,2,184,0,184,1,2,2026-02-02,2026-02-16,67,92.0,1.0,0,0.0,0.8641304347826086
AnkiDroid/src/main/java/com/ichi2/anki/browser/search/CardStateBottomSheetFragment.kt,2,164,17,181,1,1,2026-03-12,2026-03-12,43,90.5,1.0,0,0.0,0.8895027624309392
AnkiDroid/src/main/java/com/ichi2/anki/instantnoteeditor/InstantNoteEditorActivity.kt,6,85,95,180,5,6,2025-09-10,2026-03-31,24,30.0,0.3333333333333333,1,0.16666666666666666,0.7
AnkiDroid/src/main/res/values-ar/02-strings.xml,32,101,77,178,1,29,2025-10-30,2026-04-23,1,5.5625,1.0,0,0.0,0.20224719101123595
AnkiDroid/src/main/res/values-be/03-dialogs.xml,21,101,76,177,1,19,2025-11-30,2026-04-12,12,8.428571428571429,1.0,0,0.0,0.2598870056497175
AnkiDroid/src/main/java/com/ichi2/anki/settings/Prefs.kt,20,146,31,177,5,15,2025-11-08,2026-03-16,39,8.85,0.55,2,0.1,0.24293785310734464
